# {"t_start": 1618171217.4182322, "env_id": "PandaPickAndPlace-v0"} 
r,l,t
-50.0,50,4488.236695
-50.0,50,4492.42205
-46.0,50,4497.284473
-50.0,50,4502.438588
0.0,50,4506.719492
-26.0,50,4510.872487
-50.0,50,4515.124528
-50.0,50,4519.903604
-50.0,50,4524.271044
-49.0,50,4528.429823
-50.0,50,4532.220974
-50.0,50,4536.521706
-50.0,50,4540.731871
-50.0,50,4544.897484
-50.0,50,4548.855112
-50.0,50,4552.634888
-50.0,50,4556.806699
-50.0,50,4560.996862
-50.0,50,4564.596776
-50.0,50,4568.606716
-50.0,50,4572.943702
-50.0,50,4576.960526
-46.0,50,4580.850865
-47.0,50,4584.674353
-50.0,50,4588.749023
-18.0,50,4592.794144
0.0,50,4596.867612
-50.0,50,4601.180923
-50.0,50,4605.299223
-11.0,50,4609.362007
-50.0,50,4613.677505
-50.0,50,4617.750868
-50.0,50,4621.945271
-45.0,50,4625.959434
-40.0,50,4630.138633
-50.0,50,4634.176531
-50.0,50,4638.598284
-50.0,50,4642.459068
-50.0,50,4643.168629
-50.0,50,4643.74796
-50.0,50,4644.215633
-46.0,50,4644.636133
-50.0,50,4645.051912
-50.0,50,4645.525141
-50.0,50,4645.93122
-50.0,50,4646.437953
-50.0,50,4646.788743
-50.0,50,4647.323953
-41.0,50,4651.417476
-41.0,50,4655.394166
-50.0,50,4659.732623
-50.0,50,4664.043447
-42.0,50,4668.434681
-48.0,50,4672.281985
-50.0,50,4676.407214
-50.0,50,4680.321013
-50.0,50,4684.302498
-49.0,50,4688.000315
-50.0,50,4692.094936
-50.0,50,4696.340227
-47.0,50,4700.215539
-47.0,50,4704.036827
-50.0,50,4707.754425
-50.0,50,4711.601637
-47.0,50,4715.69816
-38.0,50,4719.538951
-38.0,50,4723.758235
-50.0,50,4727.642456
-19.0,50,4731.883889
-31.0,50,4736.029985
-50.0,50,4739.776063
0.0,50,4743.696511
-21.0,50,4747.549247
-50.0,50,4751.287571
-11.0,50,4755.324139
-50.0,50,4759.211343
-50.0,50,4762.887452
-43.0,50,4766.883377
-28.0,50,4770.513846
-50.0,50,4774.30671
-14.0,50,4777.978741
-50.0,50,4781.85772
-50.0,50,4786.014076
-44.0,50,4789.963248
-50.0,50,4793.927073
0.0,50,4798.039659
-50.0,50,4802.197065
-50.0,50,4806.012956
-33.0,50,4810.047946
-50.0,50,4813.990709
-47.0,50,4817.923182
-14.0,50,4822.185515
-50.0,50,4826.209624
-13.0,50,4830.357675
-50.0,50,4834.928899
-50.0,50,4839.470919
-36.0,50,4846.276549
-50.0,50,4852.328949
-8.0,50,4852.796139
-42.0,50,4853.248225
-15.0,50,4853.741915
-47.0,50,4854.28658
-7.0,50,4854.686996
-22.0,50,4855.20371
-50.0,50,4855.536865
-8.0,50,4855.943022
-50.0,50,4856.277973
-43.0,50,4857.140653
-47.0,50,4861.479088
-47.0,50,4866.043537
-50.0,50,4870.459525
-50.0,50,4875.102179
-50.0,50,4879.372285
-50.0,50,4883.899813
-49.0,50,4888.331202
-50.0,50,4892.870175
-50.0,50,4897.374372
-50.0,50,4901.797488
-50.0,50,4906.533025
-48.0,50,4910.833562
-50.0,50,4915.517249
-48.0,50,4919.758633
-50.0,50,4924.01025
-24.0,50,4928.538637
-50.0,50,4932.951475
-49.0,50,4937.541041
-26.0,50,4942.032619
-50.0,50,4946.672978
-50.0,50,4950.818028
-50.0,50,4955.338102
-50.0,50,4959.835677
-50.0,50,4964.248553
-50.0,50,4969.115039
-50.0,50,4973.53282
-47.0,50,4977.781604
-21.0,50,4981.885072
-44.0,50,4986.452516
-50.0,50,4990.66889
-50.0,50,4995.238407
-50.0,50,5000.445369
-50.0,50,5006.069407
-50.0,50,5010.397213
-50.0,50,5014.829734
-13.0,50,5019.464153
-50.0,50,5024.113834
-50.0,50,5028.554797
-50.0,50,5033.204982
-50.0,50,5037.761668
-22.0,50,5042.104576
-50.0,50,5046.490821
-50.0,50,5050.907417
-50.0,50,5055.172399
-50.0,50,5059.4284
-33.0,50,5063.493089
-50.0,50,5067.743091
-47.0,50,5071.927336
-17.0,50,5076.245575
-50.0,50,5080.253647
-15.0,50,5080.589911
-50.0,50,5080.989926
-50.0,50,5081.376393
-50.0,50,5082.084027
-50.0,50,5082.566095
-50.0,50,5082.967649
-47.0,50,5083.467206
-50.0,50,5083.858869
-50.0,50,5084.223933
-39.0,50,5085.095656
-50.0,50,5089.600969
-50.0,50,5094.021137
-50.0,50,5098.407553
-50.0,50,5102.489188
0.0,50,5106.853833
-50.0,50,5111.19093
-50.0,50,5115.740347
-32.0,50,5120.559659
-10.0,50,5124.872797
-25.0,50,5129.432352
-50.0,50,5133.675681
-31.0,50,5138.288607
-50.0,50,5142.755573
-50.0,50,5147.256435
-50.0,50,5151.810399
-16.0,50,5156.288925
-26.0,50,5160.50977
-50.0,50,5164.812066
-50.0,50,5169.317755
-50.0,50,5173.767129
-50.0,50,5178.689044
-50.0,50,5183.351543
-50.0,50,5187.793757
-50.0,50,5192.296113
-50.0,50,5196.671145
-50.0,50,5201.032335
-50.0,50,5205.37208
-46.0,50,5209.637948
-50.0,50,5214.223484
0.0,50,5218.745932
-50.0,50,5223.293233
-50.0,50,5227.363466
-30.0,50,5231.136924
-50.0,50,5235.274365
-50.0,50,5240.053667
-11.0,50,5244.692624
-50.0,50,5249.209716
-37.0,50,5253.474305
-50.0,50,5257.930545
-50.0,50,5262.152923
-50.0,50,5267.087857
-50.0,50,5271.56063
-49.0,50,5276.179846
-50.0,50,5280.807717
-40.0,50,5284.894477
-27.0,50,5289.270339
-50.0,50,5293.485685
-50.0,50,5297.690407
-29.0,50,5302.086512
-50.0,50,5306.298532
-50.0,50,5306.779654
0.0,50,5307.249944
-50.0,50,5307.671221
-50.0,50,5308.17366
-50.0,50,5308.577663
-18.0,50,5309.114223
-14.0,50,5309.5584
-50.0,50,5309.987469
-50.0,50,5310.360349
-50.0,50,5311.229451
-24.0,50,5315.48795
-50.0,50,5319.564979
-50.0,50,5323.938385
-33.0,50,5328.604398
-46.0,50,5333.017169
-50.0,50,5337.871109
-50.0,50,5342.216667
-50.0,50,5346.529448
-50.0,50,5351.438086
-50.0,50,5355.714128
-49.0,50,5360.106622
-50.0,50,5364.541747
-50.0,50,5368.697308
-50.0,50,5373.079155
-50.0,50,5377.566036
-47.0,50,5381.664494
-50.0,50,5385.65693
-50.0,50,5389.822752
-50.0,50,5394.315115
-50.0,50,5398.341284
-30.0,50,5403.098593
-50.0,50,5407.392502
-50.0,50,5411.57261
-10.0,50,5416.075535
-20.0,50,5420.120177
-50.0,50,5424.507315
-50.0,50,5428.647628
0.0,50,5432.727342
-50.0,50,5436.890492
-12.0,50,5441.112231
0.0,50,5445.169184
-50.0,50,5449.174033
-50.0,50,5453.52808
-44.0,50,5457.464037
-50.0,50,5461.437135
-50.0,50,5465.560981
-23.0,50,5469.55638
-50.0,50,5473.688218
-42.0,50,5477.649361
-47.0,50,5481.770336
-50.0,50,5486.006656
-50.0,50,5489.908114
-8.0,50,5494.16795
-19.0,50,5498.380189
-50.0,50,5502.622752
-50.0,50,5506.688637
-19.0,50,5510.505481
-49.0,50,5514.80716
-50.0,50,5518.881201
-50.0,50,5523.131404
-29.0,50,5523.529991
-44.0,50,5523.940204
-50.0,50,5524.492057
-15.0,50,5524.976819
-50.0,50,5525.374339
-50.0,50,5525.85326
0.0,50,5526.172982
-50.0,50,5526.574317
-50.0,50,5526.931423
-44.0,50,5527.815031
-13.0,50,5531.707539
-24.0,50,5535.471738
-50.0,50,5539.363203
-18.0,50,5543.573353
-47.0,50,5547.845705
-6.0,50,5551.643142
-47.0,50,5555.587157
-50.0,50,5559.693758
-13.0,50,5563.979021
-50.0,50,5568.326495
-50.0,50,5572.563195
-50.0,50,5576.730981
-42.0,50,5581.05989
-42.0,50,5585.305128
-34.0,50,5589.41713
-50.0,50,5593.564391
-47.0,50,5597.874497
-50.0,50,5601.923316
-19.0,50,5605.861758
-50.0,50,5610.241364
-50.0,50,5613.947665
-50.0,50,5617.731588
-50.0,50,5621.552444
-48.0,50,5625.573993
-24.0,50,5629.648638
-50.0,50,5633.483679
-50.0,50,5637.805774
-50.0,50,5641.61431
-19.0,50,5645.472403
-50.0,50,5649.446813
-50.0,50,5653.51632
-50.0,50,5657.577349
-12.0,50,5661.361011
0.0,50,5665.172124
-12.0,50,5669.005645
-50.0,50,5672.922982
-13.0,50,5677.13152
-50.0,50,5681.162054
-50.0,50,5685.393592
-50.0,50,5689.597066
-46.0,50,5694.30752
-21.0,50,5698.861219
-49.0,50,5702.96782
-50.0,50,5706.978194
-50.0,50,5710.758859
-31.0,50,5714.852674
-50.0,50,5718.6461
-32.0,50,5722.595566
-20.0,50,5726.446926
-50.0,50,5730.696739
-43.0,50,5731.080451
-16.0,50,5731.634576
-50.0,50,5731.98393
-50.0,50,5732.541602
-28.0,50,5732.987062
-12.0,50,5733.432923
-11.0,50,5733.835796
-50.0,50,5734.213616
-13.0,50,5734.578468
-50.0,50,5735.206517
-50.0,50,5739.246081
-50.0,50,5743.416237
-50.0,50,5747.391542
-50.0,50,5751.574163
-50.0,50,5755.899323
-10.0,50,5760.328369
-50.0,50,5764.414787
-50.0,50,5768.726482
-50.0,50,5772.887262
-50.0,50,5776.986748
-50.0,50,5781.06812
-50.0,50,5785.464632
-50.0,50,5789.587707
-50.0,50,5793.639808
-50.0,50,5797.853396
-41.0,50,5801.615321
-27.0,50,5805.874599
-50.0,50,5809.968946
-23.0,50,5814.383878
-50.0,50,5818.578326
-50.0,50,5822.903771
-17.0,50,5827.857694
-50.0,50,5832.782279
-50.0,50,5838.443177
-50.0,50,5842.68795
-50.0,50,5847.763868
-21.0,50,5852.71725
-50.0,50,5857.484501
-50.0,50,5861.665647
-20.0,50,5865.877456
-50.0,50,5870.567164
-50.0,50,5874.736136
-16.0,50,5879.020249
-50.0,50,5883.413582
-47.0,50,5887.496929
-50.0,50,5891.635543
-50.0,50,5895.886011
-8.0,50,5899.941174
-50.0,50,5904.269256
-50.0,50,5908.430584
-13.0,50,5912.92642
-18.0,50,5917.022559
-50.0,50,5921.163231
-50.0,50,5925.022733
-45.0,50,5929.248486
-50.0,50,5933.391767
-21.0,50,5937.368397
-50.0,50,5941.264613
-45.0,50,5945.223515
-8.0,50,5949.380498
-50.0,50,5949.756268
-50.0,50,5950.141685
-50.0,50,5950.52919
-50.0,50,5950.900671
-14.0,50,5951.29524
-50.0,50,5951.648837
-47.0,50,5951.970645
-50.0,50,5952.514037
-50.0,50,5952.820872
-50.0,50,5953.741489
-50.0,50,5957.679589
-28.0,50,5961.353619
-14.0,50,5965.273612
-50.0,50,5969.374673
-50.0,50,5973.523923
-48.0,50,5977.686299
-34.0,50,5982.129456
-48.0,50,5986.126958
-50.0,50,5990.033791
-50.0,50,5993.998761
-49.0,50,5998.191449
-50.0,50,6002.479445
0.0,50,6006.594581
-50.0,50,6010.479247
-41.0,50,6014.650514
-28.0,50,6018.682976
-50.0,50,6022.840202
-49.0,50,6027.12003
-48.0,50,6031.169451
-13.0,50,6035.489228
-30.0,50,6039.547445
-15.0,50,6043.782581
0.0,50,6047.95733
-50.0,50,6052.186782
-26.0,50,6056.663163
-50.0,50,6060.872961
-20.0,50,6065.296026
-39.0,50,6069.341807
-34.0,50,6073.247413
-50.0,50,6077.261087
-46.0,50,6080.95329
-50.0,50,6084.966175
-50.0,50,6090.489669
0.0,50,6097.46895
-50.0,50,6103.326895
-26.0,50,6108.620465
-50.0,50,6114.287782
-50.0,50,6120.06257
0.0,50,6125.398205
-50.0,50,6130.999948
-50.0,50,6136.244955
-50.0,50,6141.371725
-21.0,50,6147.579989
-14.0,50,6151.932272
-50.0,50,6156.547909
-48.0,50,6161.170206
-50.0,50,6165.570017
-50.0,50,6169.865369
-50.0,50,6174.570353
-11.0,50,6179.664767
-50.0,50,6180.20917
-27.0,50,6180.629801
-15.0,50,6181.044644
-14.0,50,6181.471079
-25.0,50,6181.917355
-50.0,50,6182.2898
-50.0,50,6182.703472
-5.0,50,6183.141091
-50.0,50,6183.425548
-11.0,50,6184.014964
-1.0,50,6188.310136
-13.0,50,6192.50181
-50.0,50,6196.771389
-17.0,50,6200.829429
-50.0,50,6204.813675
-48.0,50,6208.972125
-50.0,50,6213.00652
-12.0,50,6217.263983
-18.0,50,6221.725343
-48.0,50,6226.191809
-13.0,50,6230.224228
-18.0,50,6234.622715
-36.0,50,6238.501577
-16.0,50,6242.542431
-50.0,50,6246.650147
-44.0,50,6250.928544
-50.0,50,6255.157962
0.0,50,6259.470329
-50.0,50,6263.737081
-50.0,50,6267.705975
-36.0,50,6271.800766
-50.0,50,6276.082942
-22.0,50,6280.570748
-32.0,50,6284.647903
-50.0,50,6288.96511
-38.0,50,6292.988638
-25.0,50,6297.348282
-31.0,50,6301.665759
-27.0,50,6305.696685
-50.0,50,6310.052887
-7.0,50,6314.516055
-15.0,50,6318.640321
-16.0,50,6322.902789
-10.0,50,6327.265949
-50.0,50,6331.413426
-40.0,50,6335.630809
-45.0,50,6339.9999
-50.0,50,6344.371608
-14.0,50,6348.759543
-11.0,50,6352.982873
-50.0,50,6357.42986
-50.0,50,6361.678716
-50.0,50,6365.830477
-48.0,50,6369.838084
-47.0,50,6374.029628
-50.0,50,6378.28473
-22.0,50,6382.675722
-50.0,50,6387.902097
-13.0,50,6393.68519
-50.0,50,6398.708644
-50.0,50,6399.384826
-50.0,50,6399.900641
-50.0,50,6400.392478
-50.0,50,6400.819952
-45.0,50,6401.389402
-50.0,50,6401.869971
-34.0,50,6402.388968
-14.0,50,6403.02885
-50.0,50,6403.441549
-45.0,50,6403.996407
-49.0,50,6408.386991
-50.0,50,6412.721882
-21.0,50,6417.280901
-7.0,50,6421.395953
-50.0,50,6425.581807
-50.0,50,6429.953421
-50.0,50,6434.277813
-50.0,50,6438.478764
-27.0,50,6442.716317
-50.0,50,6447.213049
-50.0,50,6451.524794
-50.0,50,6455.642749
-50.0,50,6460.047948
-23.0,50,6464.371925
-12.0,50,6468.499407
-50.0,50,6472.804963
-50.0,50,6476.953176
-23.0,50,6481.165996
-41.0,50,6485.396636
-50.0,50,6489.42342
-50.0,50,6493.740767
-50.0,50,6497.867193
0.0,50,6502.004171
-11.0,50,6505.973519
-50.0,50,6510.356746
-50.0,50,6514.637694
-50.0,50,6518.75438
-50.0,50,6523.057327
-50.0,50,6527.163144
-50.0,50,6531.509624
-50.0,50,6535.592035
0.0,50,6539.835438
-50.0,50,6544.016033
-50.0,50,6548.517704
-50.0,50,6552.630903
-50.0,50,6556.852008
-16.0,50,6560.90102
-48.0,50,6564.984483
-50.0,50,6569.021245
0.0,50,6573.096201
-50.0,50,6577.363912
-50.0,50,6581.132127
-50.0,50,6585.606567
-47.0,50,6589.832726
-50.0,50,6593.864183
-50.0,50,6597.989971
-50.0,50,6602.337281
-50.0,50,6607.246413
-50.0,50,6612.038967
-12.0,50,6617.459436
-50.0,50,6617.959252
-7.0,50,6618.632437
-8.0,50,6619.214829
-8.0,50,6619.812268
-14.0,50,6620.451724
-50.0,50,6620.960021
-11.0,50,6621.483985
-20.0,50,6622.058464
-19.0,50,6622.406636
-17.0,50,6623.283533
-50.0,50,6628.821137
-44.0,50,6633.341184
-50.0,50,6637.93436
0.0,50,6642.355962
-50.0,50,6647.107273
-47.0,50,6651.887533
-12.0,50,6656.3573
-31.0,50,6660.662541
-26.0,50,6664.515333
-50.0,50,6668.858624
-50.0,50,6673.50563
-26.0,50,6677.758296
-26.0,50,6682.025033
-50.0,50,6686.138437
-21.0,50,6690.562226
-41.0,50,6694.853028
-10.0,50,6699.055928
-7.0,50,6703.716969
-50.0,50,6708.351844
-21.0,50,6712.756553
0.0,50,6717.261936
-50.0,50,6721.723728
-50.0,50,6726.017248
-22.0,50,6730.290791
-11.0,50,6734.618503
-46.0,50,6739.164108
-33.0,50,6743.356741
-50.0,50,6748.013939
-50.0,50,6752.446577
-50.0,50,6756.889511
-47.0,50,6761.460781
-50.0,50,6766.066168
0.0,50,6770.494412
-50.0,50,6775.395533
-22.0,50,6779.656205
-26.0,50,6784.168197
-49.0,50,6788.649803
-46.0,50,6793.058336
0.0,50,6797.4275
-31.0,50,6801.748795
-50.0,50,6805.691288
-32.0,50,6809.856836
0.0,50,6814.214026
-50.0,50,6818.576997
-48.0,50,6822.885604
-18.0,50,6827.19247
-32.0,50,6831.807646
-50.0,50,6836.220198
-12.0,50,6840.405834
-14.0,50,6844.557981
-50.0,50,6844.926306
-50.0,50,6845.307489
-20.0,50,6845.716711
0.0,50,6846.07577
-17.0,50,6846.588875
-50.0,50,6846.92247
-50.0,50,6847.302402
-50.0,50,6847.844844
-7.0,50,6848.301434
-18.0,50,6849.136085
-50.0,50,6853.297589
-11.0,50,6857.474967
-50.0,50,6861.638595
-50.0,50,6865.668462
-50.0,50,6869.819835
-47.0,50,6874.165062
-50.0,50,6878.550654
-50.0,50,6882.865437
-37.0,50,6887.124243
-19.0,50,6891.624389
-50.0,50,6895.862369
-50.0,50,6900.316884
-42.0,50,6904.803886
-19.0,50,6909.50044
-50.0,50,6913.94696
-9.0,50,6918.403848
-12.0,50,6923.216848
-50.0,50,6927.483864
-47.0,50,6931.892599
-50.0,50,6935.922897
-50.0,50,6940.631314
0.0,50,6944.989278
-50.0,50,6949.183708
-23.0,50,6953.428051
-31.0,50,6957.376868
-50.0,50,6961.629515
-48.0,50,6965.421059
-39.0,50,6969.804765
-44.0,50,6974.160631
-23.0,50,6978.476527
-16.0,50,6982.904044
-50.0,50,6987.199718
-50.0,50,6991.289158
-27.0,50,6995.610057
-20.0,50,7000.066154
-50.0,50,7003.951015
-12.0,50,7008.354371
-50.0,50,7012.841682
-12.0,50,7017.2186
0.0,50,7021.819735
-50.0,50,7026.336118
-25.0,50,7030.838013
-50.0,50,7034.713352
-50.0,50,7038.88135
-50.0,50,7042.986014
-50.0,50,7046.737431
-23.0,50,7050.846818
-50.0,50,7055.094216
-50.0,50,7058.987314
-50.0,50,7063.156729
-6.0,50,7063.605704
-13.0,50,7064.074607
-50.0,50,7064.4694
-49.0,50,7064.902252
-50.0,50,7065.303701
-13.0,50,7065.731154
-10.0,50,7066.141239
-14.0,50,7066.56389
-9.0,50,7066.995223
-12.0,50,7067.51725
-50.0,50,7071.561275
-50.0,50,7077.379909
-50.0,50,7083.067693
-50.0,50,7088.040998
-34.0,50,7092.204136
-50.0,50,7096.499292
-50.0,50,7100.808689
-19.0,50,7104.925194
-26.0,50,7109.311248
-50.0,50,7113.820021
-50.0,50,7118.479978
-50.0,50,7123.161054
-50.0,50,7127.419328
-50.0,50,7132.003016
-50.0,50,7136.659108
-50.0,50,7140.954522
-50.0,50,7145.310269
-50.0,50,7149.695158
-50.0,50,7154.355386
-50.0,50,7158.592567
-48.0,50,7162.5211
-33.0,50,7167.029441
-50.0,50,7171.681902
-50.0,50,7175.925414
-50.0,50,7180.504273
-46.0,50,7185.550463
-18.0,50,7190.089959
-12.0,50,7194.370512
-50.0,50,7198.918322
-50.0,50,7203.589507
-13.0,50,7207.897442
-50.0,50,7212.062949
-30.0,50,7216.967341
-50.0,50,7220.936255
-45.0,50,7224.933506
-38.0,50,7229.027174
0.0,50,7233.080631
-50.0,50,7236.910945
-45.0,50,7242.479564
-50.0,50,7250.166789
-12.0,50,7259.255422
-50.0,50,7266.135183
-50.0,50,7271.943746
-31.0,50,7277.384933
-14.0,50,7283.28544
0.0,50,7288.832949
0.0,50,7294.4779
-16.0,50,7299.850034
-50.0,50,7305.349572
-50.0,50,7310.8661
-19.0,50,7311.476822
-50.0,50,7311.938225
-50.0,50,7312.362063
-50.0,50,7312.947493
-50.0,50,7313.6078
-8.0,50,7314.280065
-49.0,50,7314.822593
-6.0,50,7315.404127
-50.0,50,7315.826512
-50.0,50,7316.59091
-43.0,50,7322.380608
-20.0,50,7327.747656
-25.0,50,7333.333733
-38.0,50,7338.714848
-50.0,50,7343.894678
-12.0,50,7349.295711
-50.0,50,7354.628493
-46.0,50,7360.194739
-17.0,50,7365.630319
-50.0,50,7371.002485
-17.0,50,7377.053824
-50.0,50,7382.855752
-50.0,50,7388.225123
-50.0,50,7393.247744
-50.0,50,7398.568271
-50.0,50,7403.976046
-50.0,50,7409.337568
-16.0,50,7414.69252
-9.0,50,7420.278822
-50.0,50,7425.836433
-50.0,50,7431.558577
-50.0,50,7437.675783
-45.0,50,7443.337406
-50.0,50,7448.892998
-50.0,50,7454.502785
-50.0,50,7460.097542
-15.0,50,7465.811623
-50.0,50,7471.41464
-50.0,50,7476.734533
-20.0,50,7483.086959
-50.0,50,7488.946235
-50.0,50,7494.515029
-50.0,50,7499.968468
-11.0,50,7505.435743
-26.0,50,7510.649532
-50.0,50,7515.926058
-43.0,50,7521.459379
-8.0,50,7527.071549
-50.0,50,7532.529781
-6.0,50,7538.276224
-15.0,50,7543.690509
-50.0,50,7549.389132
-34.0,50,7554.95446
-50.0,50,7560.575584
-50.0,50,7566.224908
-50.0,50,7571.738236
-34.0,50,7577.198934
-27.0,50,7582.499446
-50.0,50,7587.850604
-50.0,50,7593.502434
-22.0,50,7594.044739
-11.0,50,7594.580301
-18.0,50,7595.134197
0.0,50,7595.602062
-11.0,50,7596.158705
-27.0,50,7596.684255
-50.0,50,7597.189844
-50.0,50,7597.816767
-50.0,50,7598.438342
-50.0,50,7599.373063
-50.0,50,7605.060941
-39.0,50,7610.304897
-50.0,50,7615.839714
-24.0,50,7621.391337
-41.0,50,7627.119634
-50.0,50,7632.680499
-43.0,50,7638.337102
-25.0,50,7643.503432
-50.0,50,7649.005954
-50.0,50,7654.606939
-50.0,50,7660.175687
-50.0,50,7665.705422
-13.0,50,7671.357602
-50.0,50,7677.334361
-50.0,50,7682.879207
-25.0,50,7688.574292
-35.0,50,7694.173643
-45.0,50,7699.408233
-50.0,50,7704.712682
-16.0,50,7710.210727
-37.0,50,7715.698661
-50.0,50,7720.744953
-50.0,50,7726.690392
-50.0,50,7732.474402
-50.0,50,7737.895353
-50.0,50,7743.543633
-50.0,50,7749.815462
-50.0,50,7755.591949
-50.0,50,7760.759667
-50.0,50,7766.237643
-50.0,50,7772.047992
-50.0,50,7777.627227
-50.0,50,7783.364508
-50.0,50,7789.583354
-23.0,50,7794.733216
-50.0,50,7799.150071
-50.0,50,7803.382623
-29.0,50,7807.700203
-49.0,50,7812.003096
-22.0,50,7816.073605
-14.0,50,7820.472537
-50.0,50,7824.730699
-50.0,50,7829.078333
-50.0,50,7833.501994
-50.0,50,7837.817622
-45.0,50,7842.066828
-50.0,50,7846.437329
-18.0,50,7850.772823
-40.0,50,7855.049596
-12.0,50,7859.036994
-10.0,50,7859.500156
-7.0,50,7859.919289
-50.0,50,7860.444364
-13.0,50,7860.802677
-50.0,50,7861.203554
-50.0,50,7861.549591
-50.0,50,7861.978302
-50.0,50,7862.353348
-10.0,50,7862.918449
-50.0,50,7863.738718
-43.0,50,7868.11343
-50.0,50,7872.299736
-17.0,50,7876.583574
-50.0,50,7880.457875
-50.0,50,7884.714657
-28.0,50,7888.933262
-50.0,50,7893.600242
-41.0,50,7898.307245
-50.0,50,7902.415436
-43.0,50,7907.29373
-50.0,50,7911.430036
-8.0,50,7915.591353
-50.0,50,7920.038958
-5.0,50,7924.041085
-13.0,50,7928.713301
-50.0,50,7933.457365
-50.0,50,7937.658462
-48.0,50,7943.615594
0.0,50,7948.900111
-47.0,50,7954.400711
-50.0,50,7959.338455
-50.0,50,7964.937227
-50.0,50,7970.231925
-50.0,50,7975.701809
-48.0,50,7982.791247
-50.0,50,7990.082325
-50.0,50,7996.897921
-48.0,50,8003.821661
-50.0,50,8010.747139
-50.0,50,8017.664586
-50.0,50,8024.978446
-23.0,50,8032.059127
-47.0,50,8039.517835
0.0,50,8046.318721
-50.0,50,8053.579793
-50.0,50,8060.383573
-50.0,50,8067.293561
-33.0,50,8074.49198
-50.0,50,8081.438391
-7.0,50,8088.527945
-23.0,50,8095.305992
-50.0,50,8102.150844
-47.0,50,8109.092953
-50.0,50,8115.602753
-42.0,50,8122.306605
-50.0,50,8129.101469
-50.0,50,8135.713706
-50.0,50,8142.3992
-50.0,50,8149.327149
-8.0,50,8156.194666
-50.0,50,8156.994879
-50.0,50,8157.645734
-11.0,50,8158.283889
-50.0,50,8159.100985
-15.0,50,8159.70251
-50.0,50,8160.170835
-13.0,50,8160.663171
-15.0,50,8161.083909
-13.0,50,8161.547227
-50.0,50,8163.271654
-9.0,50,8170.252014
-50.0,50,8176.863754
-50.0,50,8183.879275
-50.0,50,8190.678022
-50.0,50,8197.32864
-35.0,50,8204.157743
-50.0,50,8211.105645
-50.0,50,8217.924254
-50.0,50,8224.466813
-18.0,50,8230.906989
-50.0,50,8237.693582
-50.0,50,8244.412996
-50.0,50,8250.959362
-12.0,50,8257.881137
-50.0,50,8265.011127
-17.0,50,8272.21385
-50.0,50,8279.158561
-50.0,50,8285.908214
-50.0,50,8293.015277
-44.0,50,8300.542469
-13.0,50,8306.619505
-50.0,50,8312.207469
-50.0,50,8317.766775
-50.0,50,8323.375743
-50.0,50,8329.111054
-50.0,50,8334.503725
-50.0,50,8339.969762
-50.0,50,8345.743068
-47.0,50,8350.929697
-25.0,50,8356.539756
-50.0,50,8362.181402
-50.0,50,8367.179346
-50.0,50,8372.584764
-7.0,50,8377.971046
-50.0,50,8383.528512
-19.0,50,8389.29071
-33.0,50,8395.13616
-38.0,50,8400.344445
-23.0,50,8405.899651
-50.0,50,8411.421549
-12.0,50,8417.25863
-50.0,50,8422.852201
-44.0,50,8428.294578
-50.0,50,8433.654059
-50.0,50,8439.211906
-50.0,50,8444.96072
-34.0,50,8450.554858
-50.0,50,8455.670676
-50.0,50,8461.304764
-50.0,50,8466.771012
-47.0,50,8467.344287
-50.0,50,8467.802804
-50.0,50,8468.481512
-50.0,50,8469.000242
0.0,50,8469.530835
-50.0,50,8470.058426
-50.0,50,8470.620022
-49.0,50,8471.143927
-50.0,50,8471.730448
-13.0,50,8472.440817
-50.0,50,8477.79414
-24.0,50,8483.4075
-24.0,50,8488.597718
-49.0,50,8494.025242
-50.0,50,8499.387047
-50.0,50,8504.735544
-50.0,50,8510.333972
-39.0,50,8515.98687
-50.0,50,8520.978105
-28.0,50,8526.205863
-50.0,50,8531.505372
-50.0,50,8536.796152
-50.0,50,8542.332024
-32.0,50,8547.726336
-26.0,50,8553.062694
-50.0,50,8558.713151
-50.0,50,8564.085807
-50.0,50,8569.537698
-50.0,50,8575.18118
-7.0,50,8580.444079
-50.0,50,8585.601424
-50.0,50,8591.06941
-50.0,50,8596.468546
-50.0,50,8601.879463
-50.0,50,8607.37502
-50.0,50,8612.534275
-50.0,50,8617.817681
-50.0,50,8623.489499
-23.0,50,8629.087398
-44.0,50,8634.607644
-23.0,50,8640.000152
-50.0,50,8645.592429
-23.0,50,8651.115238
-50.0,50,8656.918262
-47.0,50,8662.292282
-50.0,50,8667.931432
-50.0,50,8673.139947
-50.0,50,8678.379132
-24.0,50,8683.720178
-50.0,50,8688.869413
-50.0,50,8694.594633
-50.0,50,8700.165229
-50.0,50,8705.516913
-50.0,50,8710.95682
-13.0,50,8716.478664
-50.0,50,8721.849494
-50.0,50,8727.459697
-50.0,50,8733.123065
-50.0,50,8738.518936
-50.0,50,8743.674881
-8.0,50,8744.322281
-8.0,50,8744.867875
-50.0,50,8745.429986
-50.0,50,8746.014569
-13.0,50,8746.517384
-10.0,50,8746.991868
0.0,50,8747.619293
-50.0,50,8747.984252
-50.0,50,8748.403156
-50.0,50,8749.682104
-18.0,50,8755.435715
-37.0,50,8760.842823
-50.0,50,8765.919477
-48.0,50,8770.948586
0.0,50,8776.237893
-50.0,50,8781.37354
-50.0,50,8786.599861
-50.0,50,8792.546764
